$GPGGA,112419.60,6003.1074633,N,03017.8195573,E,1,17,0.7,22.752,M,15.996,M,,*57
$GPGGA,112419.80,6003.1074621,N,03017.8195497,E,1,17,0.7,22.743,M,15.996,M,,*51
$GPGGA,112420.00,6003.1074676,N,03017.8195434,E,1,17,0.7,22.748,M,15.996,M,,*53
$GPGGA,112420.20,6003.1074727,N,03017.8195415,E,1,17,0.7,22.744,M,15.996,M,,*5B
$GPGGA,112420.40,6003.1074801,N,03017.8195422,E,1,17,0.7,22.745,M,15.996,M,,*53
$GPGGA,112420.60,6003.1074829,N,03017.8195329,E,1,17,0.7,22.746,M,15.996,M,,*54
$GPGGA,112420.80,6003.1074860,N,03017.8195206,E,1,17,0.7,22.754,M,15.996,M,,*58
$GPGGA,112421.00,6003.1074920,N,03017.8195146,E,1,17,0.7,22.747,M,15.996,M,,*51
$GPGGA,112421.20,6003.1074953,N,03017.8195168,E,1,16,0.7,22.750,M,15.996,M,,*5C
$GPGGA,112421.40,6003.1075005,N,03017.8195090,E,1,16,0.7,22.747,M,15.996,M,,*51
$GPGGA,112421.60,6003.1075034,N,03017.8194983,E,1,16,0.7,
$GPGGA,112421.80,6003.1075108,N,03017.8194895,E,1,16,0.7,22.744,M,15.996,M,,*5E
$GPGGA,112422.00,6003.1075142,N,03017.8194862,E,1,16,0.7,22.749,M,15.996,M,,*5E
$GPGGA,112422.20,6003.1075198,N,03017.8194760,E,1,16,0.7,22.749,M,15.996,M,,*56
$GPGGA,112422.40,6003.1075250,N,03017.8194701,E,1,16,0.7,22.748,M,15.996,M,,*51
$GPGGA,112422.60,6003.1075259,N,03017.8194636,E,1,16,0.7,22.735,M,15.996,M,,*55
$GPGGA,112422.80,6003.1075326,N,03017.8194589,E,1,16,0.7,22.738,M,15.996,M,,*58
$GPGGA,112423.00,6003.1075394,N,03017.8194515,E,1,16,0.7,22.736,M,15.996,M,,*53
$GPGGA,112423.20,6003.1075418,N,03017.8194454,E,1,16,0.7,22.738,M,15.996,M,,*58
$GPGGA,112423.40,6003.1075441,N,03017.8194329,E,1,16,0.7,22.721,M,15.996,M,,*57
$GPGGA,112423.60,6003.1075504,N,03017.8194364,E,1,16,0.7,22.732,M,15.996,M,,*5E
$GPGGA,112423.80,6003.1075553,N,03017.8194284,E,1,16,0.7,22.724,M,15.996,M,,*5A
$GPGGA,112424.00,6003.1075583,N,03017.8194122,E,1,16,0.7,22.724,M,15.996,M,,*57
$GPGGA,112424.20,6003.1075631,N,03017.8194091,E,1,16,0.7,22.719,M,15.996,M,,*58
$GPGGA,112424.40,6003.1075655,N,03017.8194037,E,1,17,0.7,22.722,M,15.996,M,,*59
$GPGGA,112424.60,6003.1075685,N,03017.8193945,E,1,17,0.7,22.706,M,15.996,M,,*5B
$GPGGA,112424.80,6003.1075723,N,03017.8193848,E,1,17,0.7,22.712,M,15.996,M,,*51
$GPGGA,112425.00,6003.1075760,N,03017.8193816,E,1,17,0.7,22.717,M,15.996,M,,*51
$GPGGA,112425.20,6003.1075812,N,03017.8193704,E,1,17,0.7,22.711,M,15.996,M,,*53
$GPGGA,112425.40,6003.1075881,N,03017.8193595,E,1,17,0.7,22.702,M,15.996,M,,*57
$GPGGA,112425.60,6003.1075938,N,03017.8193580,E,1,17,0.7,22.708,M,15.996,M,,*58
$GPGGA,112425.80,6003.1075927,N,03017.8193533,E,1,17,0.7,22.707,M,15.996,M,,*5F
$GPGGA,112426.00,6003.1075960,N,03017.8193390,E,1,17,0.7,22.707,M,15.996,M,,*58
$GPGGA,112426.20,6003.1076006,N,03017.8193267,E,1,16,0.7,22.708,M,15.996,M,,*57
$GPGGA,112426.40,6003.1076080,N,03017.8193269,E,1,16,0.7,22.702,M,15.996,M,,*5B
$GPGGA,112426.60,6003.1076078,N,03017.8193233,E,1,16,0.7,22.702,M,15.996,M,,*51
$GPGGA,112426.80,6003.1076121,N,03017.8193050,E,1,16,0.7,22.708,M,15.996,M,,*5F
$GPGGA,112427.00,6003.1076124,N,03017.8193005,E,1,16,0.7,22.698,M,15.996,M,,*5B
$GPGGA,112427.20,6003.1076191,N,03017.8192950,E,1,16,0.7,22.694,M,15.996,M,,*53
$GPGGA,112427.40,6003.1076229,N,03017.8192909,E,1,16,0.7,22.698,M,15.996,M,,*55
$GPGGA,112427.60,6003.1076291,N,03017.8192817,E,1,17,0.7,22.706,M,15.996,M,,*5D
$GPGGA,112427.80,6003.1076287,N,03017.8192665,E,1,17,0.7,22.689,M,15.996,M,,*59
$GPGGA,112428.00,6003.1076294,N,03017.8192566,E,1,17,0.7,22.676,M,15.996,M,,*5C
$GPGGA,112428.20,6003.1076292,N,03017.8192500,E,1,17,0.7,22.652,M,15.996,M,,*5E
$GPGGA,112428.40,6003.1076344,N,03017.8192417,E,1,17,0.7,22.657,M,15.996,M,,*50
$GPGGA,112428.60,6003.1076388,N,03017.8192252,E,1,17,0.7,22.662,M,15.996,M,,*53
$GPGGA,112428.80,6003.1076363,N,03017.8192094,E,1,17,0.7,22.655,M,15.996,M,,*54
$GPGGA,112429.00,6003.1076391,N,03017.8192067,E,1,17,0.7,22.640,M,15.996,M,,*58
$GPGGA,112429.20,6003.1076384,N,03017.8191955,E,1,17,0.7,22.644,M,15.996,M,,*51
$GPGGA,112429.40,6003.1076451,N,03017.8191836,E,1,17,0.7,22.635,M,15.996,M,,*5A
$GPGGA,112429.60,6003.1076486,N,03017.8191719,E,1,17,0.7,22.636,M,15.996,M,,*53
$GPGGA,112429.80,6003.1076511,N,03017.8191683,E,1,17,0.7,22.632,M,15.996,M,,*54
$GPGGA,112430.00,6003.1076519,N,03017.8191568,E,1,17,0.7,22.621,M,15.996,M,,*58
$GPGGA,112430.20,6003.1076552,N,03017.8191456,E,1,17,0.7,22.624,M,15.996,M,,
$GPGGA,112430.40,6003.1076622,N,03017.8191369,E,1,17,0.7,22.623,M,15.996,M,,*52
$GPGGA,112430.60,6003.1076624,N,03017.8191247,E,1,17,0.7,22.621,M,15.996,M,,*59
$GPGGA,112430.80,6003.1076652,N,03017.8191202,E,1,17,0.7,22.621,M,15.996,M,,*57
$GPGGA,112431.00,6003.1076618,N,03017.8191045,E,1,17,0.7,22.604,M,15.996,M,,*56
$GPGGA,112431.20,6003.1076752,N,03017.8190903,E,1,17,0.7,22.609,M,15.996,M,,*5C
$GPGGA,112431.40,6003.1076743,N,03017.8190847,E,1,17,0.7,22.6
$GPGGA,112431.60,6003.1076716,N,03017.8190681,E,1,17,0.7,22.591,M,15.996,M,,*5F
$GPGGA,112431.80,6003.1076693,N,03017.8190533,E,1,17,0.7,22.587,M,15.996,M,,*50
$GPGGA,112432.00,6003.1076757,N,03017.8190437,E,1,17,0.7,22.567,M,15.996,M,,*59
$GPGGA,112432.20,6003.1076812,N,03017.8190383,E,1,17,0.7,22.580,M,15.996,M,,*54
$GPGGA,112432.40,6003.1076810,N,03017.8190248,E,1,17,0.7,22.579,M,15.996,M,,*50
$GPGGA,112432.60,6003.1076832,N,03017.8190117,E,1,17,0.7,22.562,M,15.996,M,,*51
$GPGGA,112432.80,6003.1076843,N,03017.8190015,E,1,17,0.7,22.553,M,15.996,M,,*58
$GPGGA,112433.00,6003.1076894,N,03
$GPGGA,112433.20,6003.1076935,N,03017.8189767,E,1,16,0.7,22.543,M,15.996,M,,*59
$GPGGA,112433.40,6003.1076947,N,03017.8189652,E,1,16,0.7,22.554,M,15.996,M,,*5B
$GPGGA,112433.60,6003.1076986,N,03017.8189552,E,1,16,0.7,22.540,M,15.
$GPGGA,112433.80,6003.1077012,N,03017.8189415,E,1,16,0.7,22.537,M,15.996,M,,*5B
$GPGGA,112434.00,6003.1077051,N,03017.8189330,E,1,16,0.7,22.5
$GPGGA,112434.20,6003.1077067,N,03017.8189260,E,1,16,0.7,22.519,M,15.996,M,,*5C
$GPGGA,112434.40,6003.1077073,N,03017.8189135,E,1,16,0.7,22.507,M,15.996,M,,*53
$GPGGA,112434.60,6003.1077090,N,03017.8188969,E,1,16,0.7,22.512,M,15.996,M,,*58
$GPGGA,112434.80,6003.1077103,N,03017.8188887,E,1,16,0.7,22.519,M,15.996,M,,*57
$GPGGA,112435.00,6003.1077147,N,03017.8188771,E,1,16,0.7,22.501,M,15.996,M,,*51
$GPGGA,112435.20,6003.1077179,N,03017.8188692,E,1,16,0.7,22.509,M,15.996,M,,*5A
$GPGGA,112435.40,6003.1077197,N,03017.8188538,E,1,16,0.7,22.513,M,15.996,M,,*54
$GPGGA,112435.60,6003.1077162,N,03017.8188342,E,1,16,0.7,22.489,M,15.996,M,,*55
$GPGGA,112435.80,6003.1077265,N,03017.8188263,E,1,16,0.7,22.498,M,15.996,M,,*5D
$GPGGA,112436.00,6003.1077291,N,03017.8188203,E,1,16,0.7,22.501,M,15.996,M,,*5A
$GPGGA,112436.20,6003.1077275,N,03017.8188031,E,1,16,0.7,22.478,M,15.996,
$GPGGA,112436.40,6003.1077273,N,03017.8187927,E,1,16,0.7,22.467,M,15.996,M,,*51
$GPGGA,112436.60,6003.1077302,N,03017.8187752,E,1,16,0.7,22.470,M,15.996,M,,*5E
$GPGGA,112436.80,6003.1077399,N,03017.8187632,E,1,16,0.7,22.475,M,15.996,M,,*50
$GPGGA,112437.00,6003.1077415,N,03017.8187469,E,1,17,0.7,22.465,M,15.996,M,,*56
$GPGGA,112437.20,6003.1077447,N,03017.8187370,E,1,17,0.7,22.455,M,15.996,M,,*5F
$GPGGA,112437.40,6003.1077497,N,03017.8187216,E,1,17,0.7,22.455,M,15.996,M,,*55
$GPGGA,112437.60,6003.1077455,N,03017.8187050,E,1,17,0.7,22.438,M,15.996,M,,*52
$GPGGA,112437.80,6003.1077522,N,03017.8186883,E,1,17,0.7,22.439,M,15.996,M,,*5B
$GPGGA,112438.00,6003.1077552,N,03017.8186763,E,1,17,0.7,22.443,M,15.996,M,,*57
$GPGGA,112438.20,6003.1077616,N,03017.8186623,E,1,17,0.7,22.429,M,15.996,M,,*5F
$GPGGA,112438.40,6003.1077673,N,03017.8186500,E,1,17,0.7,22.432,M,15.996,M,,*52
$GPGGA,112438.60,6003.1077678,N,03017.8186372,E,1,17,0.7,22.427,M,15.996,M,,*5C
$GPGGA,112438.80,6003.1077678,N,03017.8186215,E,1,17,0.7,22.416,M,15.996,M,,*50
$GPGGA,112439.00,6003.1077700,N,03017.8186027,E,1,17,0.7,22.405,M,15.996,M,,*56
$GPGGA,112439.20,6003.1077757,N,03017.8185930,E,1,17,0.7,22.415,M,15.996,M,,*5B
$GPGGA,112439.40,6003.1077845,N,03017.8185843,E,1,17,0.7,22.401,M,15.996,M,,*51
$GPGGA,112439.60,6003.1077849,N,03017.8185708,E,1,17,0.7,22.406,M,15.996,M,,*58
$GPGGA,112439.80,6003.1077865,N,03017.8185555,E,1,17,0.7,22.404,M,15.996,M,,*50
$GPGGA,112440.00,6003.1077960,N,03017.8185424,E,1,17,0.7,22.414,
$GPGGA,112440.20,6003.1078003,N,03017.8185338,E,1,17,0.7,22.408,M,15.996,M,,*52
$GPGGA,112440.40,6003.1078060,N,03017.8185197,E,1,17,0.7,22.404,M,15.996,M,,*5A
$GPGGA,112440.60,6003.1078084,N,03017.8185079,E,1,17,0.7,22.418,M,15.996,M,,*5E
$GPGGA,112440.80,6003.1078158,N,03017.8184926,E,1,17,0.7,22.423,M,15.996,M,,*5A
$GPGGA,112441.00,6003.1078193,N,03017.8184778,E,1,17,0.7,22.414,M,15.996,M,,*55
$GPGGA,112441.20,6003.1078287,N,03017.8184663,E,1,16,0.7,22.417,M,15.996,M,,*58
$GPGGA,112441.40,6003.1078281,N,03017.8184585,E,1,1
$GPGGA,112441.60,6003.1078315,N,03017.8184401,E,1,16,0.7,22.420,M,15.996,M,,*54
$GPGGA,112441.80,6003.1078358,N,03017.8184222,E,1,16,0.7,22.398,M,15.996,M,,*50
$GPGGA,112442.00,6003.1078439,N,03017.8184122,E,1,16,0.7,22.414,M,15.996,M,,*5B
$GPGGA,112442.20,6003.1078538,N,03017.8183989,E,1,16,0.7,22.412,M,15.996,M,,*51
$GPGGA,112442.40,6003.1078591,N,03017.8183732,E,1,16,0.7,22.409,M,15.996,M,,*50
$GPGGA,112442.60,6003.1078583,N,03017.8183591,E,1,16,0.7,22.402,M,15.996,M,,*51
$GPGGA,112442.80,6003.1078603,N,03017.8183459,E,1,17,0.7,22.395,M,15.996,M,,*59
$GPGGA,112443.00,6003.1078703,N,03017.8183321,E,1,17,0.7,22.387,M,15.996,M,,*5A
$GPGGA,112443.20,6003.1078785,N,03017.8183110,E,1,17,0.7,22.397,M,15.996,M,,*57
$GPGGA,112443.40,6003.1078759,N,03017.8182973,E,1,17,0.7,22.398,M,15.996,M,,*53
$GPGGA,112443.60,6003.1078782,N,03017.8182767,E,1,17,0.7,22.389,M,15.996,M,,*5C
$GPGGA,112443.80,6003.1078849,N,03017.8182653,E,1,17,0.7,22.375,M,15.996,M,,*5F
$GPGGA,112444.00,6003.1078857,N,03017.8182456,E,1,17,0.7,22.367,M,15.996,M,,*5B
$GPGGA,112444.20,6003.1078995,N,03017.8182264,E,1,17,0.7,22.375,M,15.996,M,,*52
$GPGGA,112444.40,6003.1079045,N,03017.8182132,E,1,17,0.7,22.384,M,15.996,M,,*5F
$GPGGA,112444.60,6003.1079053,N,03017.8181956,E,1,17,0.7,22.357,M,15.996,M,,*5D
$GPGGA,112444.80,6003.1079084,N,03017.8181810,E,1,17,0.7,22.349,M,15.996,M,,*55
$GPGGA,112445.00,6003.1079148,N,03017.8181579,E,1,17,0.7,22.351,M,15.996,M,,*56
$GPGGA,112445.20,6003.1079186,N,03017.8181325,E,1,17,0.7,22.337,M,15.996,M,,*59
$GPGGA,112445.40,6003.1079147,N,03017.8181154,E,1,17,0.7,22.332,M,15.996,M,,*53
$GPGGA,112445.60,6003.1079197,N,03017.8180931,E,1,17,0.7,22.325,M,15.996,M,,*50
$GPGGA,112445.80,6003.1079225,N,03017.8180702,E,1,17,0.7,22.329,M,15.996,M,,*56
$GPGGA,112446.00,6003.1079314,N,03017.8180432,E,1,17,0.7,22.333,M,15.996,M,,*55
$GPGGA,112446.20,6003.1079334,N,03017.8180189,E,1,16,0.7,22.328,M,15.996,M,,*5B
$GPGGA,112446.40,6003.1079367,N,03017.8179970,E,1,16,0.7,22.322,M,15.996,M,,*59
$GPGGA,112446.60,6003.1079342,N,03017.8179702,E,1,16,0.7,22.308,M,15.996,M,
$GPGGA,112446.80,6003.1079354,N,03017.8179445,E,1,16,0.7,22.316,M,15.996,M,,*59
$GPGGA,112447.00,6003.1079445,N,03017.8179143,E,1,16,0.7,22.317,M,15.996,M,,*55
$GPGGA,112447.20,6003.1079509,N,03017.8178885,E,1,16,0.7,22.318,M,15.996,M,,*53
$GPGGA,112447.40,6003.1079537,N,03017.8178551,E,1,16,0.7,22.309,M,15.996,M,,*5C
$GPGGA,112447.60,6003.1079496,N,03017.8178344,E,1,16,0.7,22.310,M,15.996,M,,*5E
$GPGGA,112447.80,6003.1079548,N,03017.8178024,E,1,16,0.7,22.304,M,15.996,M,,*52
$GPGGA,112448.00,6003.1079588,N,03017.8177716,E,1,16,0.7,22.304,M,15.996,M,,*50
$GPGGA,112448.20,6003.1079694,N,03017.8177357,E,1,16,0.7,22.321,M,15.996,M,,*5A
$GPGGA,112448.40,6003.1079684,N,03017.8177082,E,1,16,0.7,22.304,M,15.996,M,,*51
$GPGGA,112448.60,6003.1079729,N,03017.8176728,E,1,16,0.7,22.299,M,15.996,M,,*56
$GPGGA,112448.80,6003.1079734,N,03017.8176432,E,1,16,0.7,22.311,
